Type;Author Name;Album Name;Song Name;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Stranieri;Joshua Radin;We Were Here;Winter;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4928827
Stranieri;Julio Iglesias;Divorcio;Como han pasado los anos;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4263936
Stranieri;Julio Iglesias;Divorcio;Corazon de papel;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4755456
Stranieri;Julio Iglesias;Divorcio;Crazy in love;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4210688
Stranieri;Julio Iglesias;Divorcio;Criollo soy;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4722688
Stranieri;Julio Iglesias;Divorcio;Divorcio;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4804608
Stranieri;Julio Iglesias;Divorcio;Echame a mi la culpa;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4640768
Stranieri;Julio Iglesias;Divorcio;El bacalao;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5435392
Stranieri;Julio Iglesias;Divorcio;Esa mujer;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3690496
Stranieri;Julio Iglesias;Divorcio;La carretera II;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5582848
Stranieri;Julio Iglesias;Divorcio;La ciudad de madrugada;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6172672
Stranieri;Julio Iglesias;Divorcio;Qué ganaste;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3637248
Stranieri;Karl Perazzo and Raul Rekow;The Best of;Oye Como Va performed by Santana;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;x;5111808
Stranieri;Kate Bush;The Best of;Babooska;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2924544
Stranieri;Kate Bush;The Best of;Wuthering Heights;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4726784
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Choices (Live at Christchurch Soundcheck, 2013);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;9043968
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Field Commander Cohen (Live at Denver Soundcheck, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;11173888
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Got a Little Secret (Live at Auckland Soundcheck, 2013);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;11608064
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);I Can't Forget (Live at Copenhagen Show, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;10915840
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Joan of Arc (Live at Québec City Soundcheck, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;16224256
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);La Manic (Live at Québec City Show, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;10792960
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Light as the Breeze (Live at Dublin Show, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;16334848
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Never Gave Nobody Trouble (Live at Odense Soundcheck, 2013);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;12259328
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Night Comes On (Live at  Mönchengladbach Show, 2012);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;14819328
Stranieri;Leonard Cohen;Can't forget a Souvenir of the Grand Tour (2015);Stages (Live at Sydney Show and Hamburg Soundcheck, 2013);_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;9502720
Stranieri;Leonard Cohen;Varie;Leonard Cohen - I'm Your Man;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4256195
Stranieri;Leonard Cohen;Varie;Leonard Cohen - So Long, Marianne;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5451980
Stranieri;Leonard Cohen;Varie;Leonard Cohen - Suzanne;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3685564
Stranieri;Leonard Cohen;You Want It Darker (2016);If I Didn't Have Your Love;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8665922
Stranieri;Leonard Cohen;You Want It Darker (2016);It Seemed The Better Way;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;10506020
Stranieri;Leonard Cohen;You Want It Darker (2016);Leaving The Table;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;9125668
Stranieri;Leonard Cohen;You Want It Darker (2016);On The Level;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8333630
Stranieri;Leonard Cohen;You Want It Darker (2016);Steer Your Way;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;10565534
Stranieri;Leonard Cohen;You Want It Darker (2016);String Reprise - Treaty;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8303338
Stranieri;Leonard Cohen;You Want It Darker (2016);Traveling Light;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;10524784
Stranieri;Leonard Cohen;You Want It Darker (2016);Treaty;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;9719159
Stranieri;Leonard Cohen;You Want It Darker (2016);You Want It Darker;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;11401492
Stranieri;Loreena McKennitt;A Winter Garden;Coventry Carol;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2252800
Stranieri;Loreena McKennitt;A Winter Garden;God rest Ye Merry, Gentelmen;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6553600
Stranieri;Loreena McKennitt;A Winter Garden;Good King Wenceslas;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3190784
Stranieri;Loreena McKennitt;A Winter Garden;Seeds of Love;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4718592
Stranieri;Loreena McKennitt;A Winter Garden;Snow;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4874240
Stranieri;Loreena McKennitt;An Ancient Muse;Beneath a phrygian sky;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;18285204
Stranieri;Loreena McKennitt;An Ancient Muse;Caravanserai;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;14656482
Stranieri;Loreena McKennitt;An Ancient Muse;Incantation;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5041749
Stranieri;Loreena McKennitt;An Ancient Muse;Kecharitomene;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;12707957
Stranieri;Loreena McKennitt;An Ancient Muse;Never-ending road (amran duit);x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;11538507
Stranieri;Loreena McKennitt;An Ancient Muse;Penelopés song;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8444773
Stranieri;Loreena McKennitt;An Ancient Muse;Sacred shabbat;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7757648
Stranieri;Loreena McKennitt;An Ancient Muse;The english ladye and the knight;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;13155173
Stranieri;Loreena McKennitt;An Ancient Muse;The gates of istanbul;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;13487033
Stranieri;Loreena McKennitt;Parallel Dreams;Ancient Pines;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3461120
Stranieri;Loreena McKennitt;Parallel Dreams;Annachie Gordon;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8077312
Stranieri;Loreena McKennitt;Parallel Dreams;Breaking the silence;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6180864
Stranieri;Loreena McKennitt;Parallel Dreams;Dickens' Dublin (the palace);x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4534272
Stranieri;Loreena McKennitt;Parallel Dreams;Huron 'BELTANé fire dance;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;D;_;_;_;4194304
Stranieri;Loreena McKennitt;Parallel Dreams;Moon cradle;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4354048
Stranieri;Loreena McKennitt;Parallel Dreams;Samain night;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4337664
Stranieri;Loreena McKennitt;Parallel Dreams;Standing Stones;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6713344
Stranieri;Loreena McKennitt;The Mask and Mirror;Full Circle;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5718016
Stranieri;Loreena McKennitt;The Mask and Mirror;Marrakesh Night Market;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6246400
Stranieri;Loreena McKennitt;The Mask and Mirror;Prosperòs Speech;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3252224
Stranieri;Loreena McKennitt;The Mask and Mirror;Santiago;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5746688
Stranieri;Loreena McKennitt;The Mask and Mirror;The Bonny Swanns;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7061504
Stranieri;Loreena McKennitt;The Mask and Mirror;The Dark Night of the Soul;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6479872
Stranieri;Loreena McKennitt;The Mask and Mirror;The Mystic's Dream;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7393280
Stranieri;Loreena McKennitt;The Mask and Mirror;The two Trees;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8806400
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Balulalow;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3067904
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Banquet HAll;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3743744
Stranieri;Loreena McKennitt;To drive the Cold Winter away;In praise of Christmas;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5853184
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Let all that are to Mirth inclined;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6635520
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Let us the infant Greet;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3633152
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Snow;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5423104
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The King;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2015232
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The Stockford Carol;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2981888
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The Wexford Carol;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5939200
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The seasons;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4673536
Stranieri;Louis Armstrong;West End Blues;(My) Darling Nelly Gray;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2666496
Stranieri;Louis Armstrong;West End Blues;2-19 Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2756608
Stranieri;Louis Armstrong;West End Blues;After You Have Gone;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3305472
Stranieri;Louis Armstrong;West End Blues;Back on Town Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4231168
Stranieri;Louis Armstrong;West End Blues;Blues For Yesterday;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2535424
Stranieri;Louis Armstrong;West End Blues;Cold in Hand Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3137536
Stranieri;Louis Armstrong;West End Blues;Cornet Chop Suey;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3014656
Stranieri;Louis Armstrong;West End Blues;Everybody Loves My Baby-But My Baby Don't Love Nobody But Me;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2527232
Stranieri;Louis Armstrong;West End Blues;I Can't Give You Anything But Love, Baby;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3248128
Stranieri;Louis Armstrong;West End Blues;I Want a Little Girl;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2990080
Stranieri;Louis Armstrong;West End Blues;I'm a Ding Dong Daddy (From Dumas);x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3047424
Stranieri;Louis Armstrong;West End Blues;Jack-Armstrong Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2895872
Stranieri;Louis Armstrong;West End Blues;London (Cafe) Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2686976
Stranieri;Louis Armstrong;West End Blues;Long Long Journey;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4206592
Stranieri;Louis Armstrong;West End Blues;Mahogany Hall Stomp;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3129344
Stranieri;Louis Armstrong;West End Blues;On the Sunny Side Of The Street;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2859008
Stranieri;Louis Armstrong;West End Blues;Perdido Street Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2908160
Stranieri;Louis Armstrong;West End Blues;Potato Head Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2965504
Stranieri;Louis Armstrong;West End Blues;Savoy Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3129344
Stranieri;Louis Armstrong;West End Blues;Swing That Music;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2809856
Stranieri;Louis Armstrong;West End Blues;Terrible Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2654208
Stranieri;Louis Armstrong;West End Blues;West End Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3170304
Stranieri;Louis Armstrong;West End Blues;Wild Man Blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3190784
Stranieri;Lucy Schwartz;Varie;Gone Away;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6558404
Stranieri;Lucy Schwartz;Varie;Gravity;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4137631
Stranieri;Lucy Schwartz;Varie;I Don't Know A Thing;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;498692
Stranieri;Mark Knopfler;Celtic Myst;Irish Boy;x;x;x;B;_;_;_;_;_;_;_;x;_;_;_;_;_;_;_;3182592
Stranieri;Mark Knopfler;Golden Heart;Cannibals;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6201344
Stranieri;Mark Knopfler;Golden Heart;Golden Heart;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4820992
Stranieri;Mark Knopfler;Local Hero;Going Home;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;4657152
Stranieri;Mark Knopfler;Local Hero;The Ceilidh and the Northern Lights;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;4710400
Stranieri;Mark Knopfler;Metroland;Blues Clair;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2973696
Stranieri;Mark Knopfler;Sailing to Philadelphia;Do America;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;4026368
Stranieri;Mark Knopfler;Sailing to Philadelphia;Sailing to philidelphia;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3960832
Stranieri;Mark Knopfler;Sailing to Philadelphia;The Long Highway;x;x;L;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5488640
Stranieri;Mark Knopfler;Sailing to Philadelphia;The last laugh (featuring van morrison);x;x;x;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;3239936
Stranieri;Mark Knopfler;ScreenPlaying;Finale-Last Exit To Brooklyn (instr);x;_;_;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;15380480
Stranieri;Mark Knopfler;The Best of;A Night in Summer Long Ago;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3272704
Stranieri;Mark Knopfler;The Best of;Chet Atkins & Mark Knopfler - Sweet Dreams;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3289088
Stranieri;Mark Knopfler;The Best of;Chieftans - Lily of the West with Mark Knopfler;x;x;x;B;S;_;_;_;_;_;_;x;_;_;_;_;_;_;_;4943872
Stranieri;Mark Knopfler;The Best of;Darling Pretty;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;1118208
Stranieri;Mark Knopfler;The Best of;Done With Bonaparte;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4898816
Stranieri;Mark Knopfler;The Best of;Knocking on heavens door;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3887104
Stranieri;Mark Knopfler;The Best of;Metroland them;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;2412544
Stranieri;Mark Knopfler;The Best of;The Long Road;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;7954432
Stranieri;Mark Knopfler;The Best of;The Rocks and the Water;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2826240
Stranieri;Mark Knopfler;The Princess Bride;Guide My Sword;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;4939776
Stranieri;Mark Knopfler;The Princess Bride;I Will Never Love Again;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;3702784
Stranieri;Mark Knopfler;The Princess Bride;I Will Never Love Again_b;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;4440064
Stranieri;Mark Knopfler;The Princess Bride;Storybook Love;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4210688
Stranieri;Mark Knopfler;The Princess Bride;The Fireswamp And The Rodents Of Unusual Size;x;x;x;_;_;_;_;_;_;_;_;x;_;_;_;x;_;_;_;4546560
Stranieri;Mark Knopfler;Wag the Dog;An American Hero;x;x;x;B;S;_;_;_;_;_;_;x;_;_;_;_;_;_;_;1994752
Stranieri;Mark Knopfler;Wag the Dog;Wére Going To War;x;x;x;B;S;_;_;_;_;_;_;x;_;_;_;_;_;_;_;3809280
Stranieri;Maroon5;Varie;This Love;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;x;4268703
Stranieri;Mike Oldfield;Crises;Crises;x;x;x;B;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;26238976
Stranieri;Mike Oldfield;Crises;Foreign Affair;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4677632
Stranieri;Mike Oldfield;Crises;In High Places;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;4333568
Stranieri;Mike Oldfield;Crises;Moonlight Shadow;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4263936
Stranieri;Mike Oldfield;Crises;Shadow On The Wall;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;3862528
Stranieri;Mike Oldfield;Crises;Taurus;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;2998272
Stranieri;Miranda Lee Richards;Varie;Early November;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;8957667
Stranieri;Miranda Lee Richards;Varie;Life Boat;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6552443
Stranieri;Moby;18;Another Woman;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4724592
Stranieri;Moby;18;At Least We Tried;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4979547
Stranieri;Moby;18;Extreme Ways;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;4757507
Stranieri;Moby;18;Fireworks;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;2666666
Stranieri;Moby;18;Harbour;x;x;L;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;7750617
Stranieri;Moby;18;I'm Not Worried At All;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;5040152
Stranieri;Moby;18;In My Heart;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;5533866
Stranieri;Moby;18;In This World;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;4855205
Stranieri;Moby;18;Jam For The Ladies;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;x;x;4045409
Stranieri;Moby;18;Look Back In;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;2816086
Stranieri;Moby;18;One Of These Mornings;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;3862552
Stranieri;Moby;18;Signs Of Love;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;_;5321752
Stranieri;Moby;18;Sleep Alone;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5714111
Stranieri;Moby;18;Sunday (The Day Before My Birthday);x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;7432724
Stranieri;Moby;18;The Great Escape;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2585164
Stranieri;Moby;18;The Rafters;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;4051156
Stranieri;Moby;18;We Are All Made Of Stars;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;5455498
Stranieri;Moby;18;t18;x;x;x;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;6445226
Stranieri;Moby;Play;Bodyrock;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;2597703
Stranieri;Moby;Play;Down slow;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;1144458
Stranieri;Moby;Play;Everloving;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2468867
Stranieri;Moby;Play;Find my baby;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2871988
Stranieri;Moby;Play;Guitar flute & string;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;1555417
Stranieri;Moby;Play;Honey;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;2515887
Stranieri;Moby;Play;If things were perfect;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3108344
Stranieri;Moby;Play;Inside;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3463192
Stranieri;Moby;Play;Machete;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;2617451
Stranieri;Moby;Play;My weakness;x;_;_;_;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2581402
Stranieri;Moby;Play;Naturals blues;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;x;3047531
Stranieri;Moby;Play;Porcelain;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2900200
Stranieri;Moby;Play;Run on;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;x;_;2706476
Stranieri;Moby;Play;Rushing;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2142232
Stranieri;Moby;Play;South side;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2761647
Stranieri;Moby;Play;The sky is broken;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3104269
Stranieri;Moby;Play;Why does my heart feels so bad!;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3169784
Stranieri;Moby;Vinyl;StarWars;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;5441392
Stranieri;Morcheeba;Big Calm;Big Calm;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;7964608
Stranieri;Morcheeba;Big Calm;Blindfold;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5779140
Stranieri;Morcheeba;Big Calm;Bullet Proof;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;5620749
Stranieri;Morcheeba;Big Calm;Diggin' A Watery Grave;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2219468
Stranieri;Morcheeba;Big Calm;Fear And Love;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6380734
Stranieri;Morcheeba;Big Calm;Friction;x;_;_;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5467780
Stranieri;Morcheeba;Big Calm;Let Me See;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5514900
Stranieri;Morcheeba;Big Calm;Over And Over;x;M;L;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2905962
Stranieri;Morcheeba;Big Calm;Part Of The Process;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5602497
Stranieri;Morcheeba;Big Calm;Shoulder Holster;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;5170897
Stranieri;Morcheeba;Big Calm;The Sea;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;7464787
Stranieri;Music from the ANDEs;Chakira;Apache;A;M;L;B;_;_;_;_;x;_;C;x;_;_;_;_;_;_;_;3170432
Stranieri;Music from the ANDEs;Chakira;Cancion Aymara;x;_;_;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;3432576
Stranieri;Music from the ANDEs;Chakira;El Pituco;x;_;_;B;S;_;_;_;x;_;_;x;_;_;_;_;_;_;_;4755584
